osmid,y,x,street_count,ref,highway,geometry
4500104048,45.5220179,-73.7080401,3,,,POINT (-73.7080401 45.5220179)
4500104061,45.5221065,-73.707551,4,,,POINT (-73.707551 45.5221065)
4500229011,45.5260499,-73.5549224,3,,,POINT (-73.5549224 45.5260499)
4500365986,45.5285741,-73.6684887,1,,,POINT (-73.6684887 45.5285741)
4500374082,45.6038872,-73.6171012,3,,,POINT (-73.6171012 45.6038872)
4500374084,45.603892,-73.6175408,1,,,POINT (-73.6175408 45.603892)
4502102327,45.5725819,-73.519105,3,,,POINT (-73.519105 45.5725819)
4502102328,45.5726271,-73.5192336,3,,,POINT (-73.5192336 45.5726271)
4502139548,45.5401654,-73.5383625,2,,,POINT (-73.5383625 45.5401654)
4502139558,45.5410154,-73.5376567,2,,,POINT (-73.5376567 45.5410154)
4502139561,45.5447588,-73.5351523,2,,,POINT (-73.5351523 45.5447588)
4502139569,45.546293,-73.5343159,2,,,POINT (-73.5343159 45.546293)
4502139570,45.5468316,-73.5340045,3,,,POINT (-73.5340045 45.5468316)
4502139574,45.5477412,-73.5335213,4,,,POINT (-73.5335213 45.5477412)
4502139576,45.5478447,-73.533455,4,,,POINT (-73.533455 45.5478447)
4502139577,45.5480597,-73.5331621,3,,,POINT (-73.5331621 45.5480597)
4502139584,45.5505009,-73.5316966,3,,,POINT (-73.5316966 45.5505009)
4502211574,45.6421992,-73.5042359,3,,,POINT (-73.5042359 45.6421992)
4502211575,45.6422866,-73.5042,3,,,POINT (-73.5042 45.6422866)
4502212259,45.6418405,-73.5020385,3,,,POINT (-73.5020385 45.6418405)
4502212260,45.6419273,-73.5020071,3,,,POINT (-73.5020071 45.6419273)
4502227323,45.6406871,-73.4944315,3,,,POINT (-73.4944315 45.6406871)
4502304226,45.6433262,-73.5112128,3,,,POINT (-73.5112128 45.6433262)
4502304227,45.6434037,-73.5111731,3,,,POINT (-73.5111731 45.6434037)
4502314652,45.6407212,-73.5148339,3,,,POINT (-73.5148339 45.6407212)
4502314653,45.6407332,-73.5150057,3,,,POINT (-73.5150057 45.6407332)
4502314654,45.6409877,-73.5147484,3,,,POINT (-73.5147484 45.6409877)
4502314655,45.641,-73.5149146,3,,,POINT (-73.5149146 45.641)
4502327944,45.6400445,-73.5152398,3,,,POINT (-73.5152398 45.6400445)
4502357230,45.5336513,-73.6766491,3,,,POINT (-73.6766491 45.5336513)
4502357231,45.5337879,-73.6766787,3,,,POINT (-73.6766787 45.5337879)
4502491807,45.5097246,-73.6867798,1,,,POINT (-73.6867798 45.5097246)
4504637806,45.592355,-73.5375726,4,,,POINT (-73.5375726 45.592355)
4506528521,45.4442602,-73.7192591,2,,,POINT (-73.7192591 45.4442602)
4507191534,45.4658797,-73.5809972,4,,,POINT (-73.5809972 45.4658797)
4508499394,45.5669164,-73.5532941,3,,,POINT (-73.5532941 45.5669164)
4508499395,45.5669723,-73.5534669,3,,,POINT (-73.5534669 45.5669723)
4512807763,45.4750047,-73.5956518,3,,,POINT (-73.5956518 45.4750047)
4513516145,45.4450309,-73.6929637,3,,,POINT (-73.6929637 45.4450309)
4514936342,45.5657024,-73.5260545,3,,,POINT (-73.5260545 45.5657024)
4514936344,45.5658161,-73.5259802,3,,,POINT (-73.5259802 45.5658161)
4515093889,45.5052425,-73.6421299,4,,,POINT (-73.6421299 45.5052425)
4515093890,45.5057044,-73.6417033,3,,,POINT (-73.6417033 45.5057044)
4515093894,45.505318,-73.642055,4,,,POINT (-73.642055 45.505318)
4515093900,45.5047116,-73.6427369,3,,,POINT (-73.6427369 45.5047116)
4518898500,45.4722843,-73.5694866,3,,,POINT (-73.5694866 45.4722843)
4520410255,45.5995657,-73.6121597,3,,,POINT (-73.6121597 45.5995657)
4520410260,45.5995589,-73.6114916,3,,,POINT (-73.6114916 45.5995589)
4520410261,45.5986276,-73.6116822,3,,,POINT (-73.6116822 45.5986276)
4520410267,45.59869,-73.6122874,3,,,POINT (-73.6122874 45.59869)
4520455491,45.447514,-73.5716158,2,,,POINT (-73.5716158 45.447514)
4526168084,45.5191492,-73.5346037,1,,,POINT (-73.5346037 45.5191492)
4526362270,45.4331412,-73.646532,3,,,POINT (-73.646532 45.4331412)
4526362273,45.4333418,-73.6460165,3,,,POINT (-73.6460165 45.4333418)
4526384241,45.4447062,-73.6338975,1,,,POINT (-73.6338975 45.4447062)
4539923790,45.6538142,-73.5102862,3,,,POINT (-73.5102862 45.6538142)
4539923791,45.6539776,-73.5104505,3,,,POINT (-73.5104505 45.6539776)
4539923792,45.6546551,-73.5099955,3,,,POINT (-73.5099955 45.6546551)
4539923793,45.6547727,-73.5101766,3,,,POINT (-73.5101766 45.6547727)
4541060053,45.6400808,-73.4914023,3,,,POINT (-73.4914023 45.6400808)
4549997916,45.5850952,-73.5218066,1,,,POINT (-73.5218066 45.5850952)
4552364496,45.604529,-73.5181284,3,,,POINT (-73.5181284 45.604529)
4552364497,45.6044784,-73.5179522,3,,,POINT (-73.5179522 45.6044784)
4552480338,45.5972714,-73.641533,3,,,POINT (-73.641533 45.5972714)
4552515300,45.6061911,-73.6050519,1,,,POINT (-73.6050519 45.6061911)
4552515303,45.6057092,-73.6044576,3,,,POINT (-73.6044576 45.6057092)
4552515310,45.6056315,-73.6051962,4,,,POINT (-73.6051962 45.6056315)
4552515314,45.6061156,-73.6051464,1,,,POINT (-73.6051464 45.6061156)
4553462274,45.5834314,-73.5911438,3,,,POINT (-73.5911438 45.5834314)
4553879092,45.5936318,-73.6153614,2,,,POINT (-73.6153614 45.5936318)
4553879097,45.5922237,-73.6162888,2,,,POINT (-73.6162888 45.5922237)
4553931591,45.6089628,-73.6010546,1,,,POINT (-73.6010546 45.6089628)
4553931595,45.6085362,-73.6005968,1,,,POINT (-73.6005968 45.6085362)
4553931600,45.6084579,-73.601223,4,,,POINT (-73.601223 45.6084579)
4555575863,45.5973033,-73.5880273,3,,,POINT (-73.5880273 45.5973033)
4555575864,45.5972117,-73.5881114,3,,,POINT (-73.5881114 45.5972117)
4577074073,45.5392096,-73.6923451,1,,crossing,POINT (-73.6923451 45.5392096)
4577074076,45.5396899,-73.6929781,3,,,POINT (-73.6929781 45.5396899)
4580996931,45.5496322,-73.6331496,3,,,POINT (-73.6331496 45.5496322)
4580996933,45.5448157,-73.6396137,3,,,POINT (-73.6396137 45.5448157)
4581046367,45.5481703,-73.6246948,4,,,POINT (-73.6246948 45.5481703)
4599405860,45.4946743,-73.6528807,4,,,POINT (-73.6528807 45.4946743)
4599405861,45.4946121,-73.6527731,4,,,POINT (-73.6527731 45.4946121)
4599405864,45.4950535,-73.65229,3,,,POINT (-73.65229 45.4950535)
4639472050,45.4603086,-73.6262032,3,,,POINT (-73.6262032 45.4603086)
4655715135,45.6121236,-73.6057585,1,,,POINT (-73.6057585 45.6121236)
4655715142,45.6121897,-73.6048243,3,,,POINT (-73.6048243 45.6121897)
4656610918,45.5993215,-73.5691761,1,,,POINT (-73.5691761 45.5993215)
4656651151,45.5895321,-73.6164935,3,,,POINT (-73.6164935 45.5895321)
4656651153,45.5896172,-73.6164184,3,,,POINT (-73.6164184 45.5896172)
4658688976,45.567176,-73.5681891,3,,,POINT (-73.5681891 45.567176)
4658688977,45.5671255,-73.568061,3,,,POINT (-73.568061 45.5671255)
4658727101,45.5629209,-73.5417313,3,,,POINT (-73.5417313 45.5629209)
4658727102,45.5637493,-73.5413155,3,,,POINT (-73.5413155 45.5637493)
4658727103,45.563719,-73.5412,3,,,POINT (-73.5412 45.563719)
4658735294,45.5792085,-73.5615922,3,,,POINT (-73.5615922 45.5792085)
4658735296,45.579089,-73.561663,3,,,POINT (-73.561663 45.579089)
4658788448,45.5799988,-73.5127823,3,,,POINT (-73.5127823 45.5799988)
4658788449,45.5799455,-73.5126716,3,,,POINT (-73.5126716 45.5799455)
4658788802,45.5664583,-73.5230981,3,,,POINT (-73.5230981 45.5664583)
4658788804,45.5655458,-73.525585,3,,,POINT (-73.525585 45.5655458)
4658788805,45.5656603,-73.5255134,3,,,POINT (-73.5255134 45.5656603)
4659380891,45.5976063,-73.5887102,3,,,POINT (-73.5887102 45.5976063)
4659380892,45.5975219,-73.5887834,3,,,POINT (-73.5887834 45.5975219)
4659380893,45.5980077,-73.5896015,3,,,POINT (-73.5896015 45.5980077)
4659380894,45.597925,-73.5896776,3,,,POINT (-73.5896776 45.597925)
4659380899,45.5995452,-73.5930024,3,,,POINT (-73.5930024 45.5995452)
4659380900,45.5994582,-73.5930764,3,,,POINT (-73.5930764 45.5994582)
4659475056,45.5939885,-73.524046,3,,,POINT (-73.524046 45.5939885)
4659475057,45.5940255,-73.5241731,3,,,POINT (-73.5241731 45.5940255)
4666684688,45.6166627,-73.6291405,3,,,POINT (-73.6291405 45.6166627)
4666684689,45.6167067,-73.6292928,3,,,POINT (-73.6292928 45.6167067)
4666805387,45.6255908,-73.6176166,3,,,POINT (-73.6176166 45.6255908)
4666805388,45.6256805,-73.6177048,3,,,POINT (-73.6177048 45.6256805)
4666805389,45.6248694,-73.6190064,3,,,POINT (-73.6190064 45.6248694)
4666805390,45.6249561,-73.6190955,3,,,POINT (-73.6190955 45.6249561)
4666805391,45.6242356,-73.6202192,3,,,POINT (-73.6202192 45.6242356)
4666805392,45.6243283,-73.620316,3,,,POINT (-73.620316 45.6243283)
4666805393,45.6230204,-73.6225577,3,,,POINT (-73.6225577 45.6230204)
4666805394,45.6231085,-73.6226511,3,,,POINT (-73.6226511 45.6231085)
4667184772,45.6445091,-73.5850964,3,,,POINT (-73.5850964 45.6445091)
4667249872,45.6443364,-73.5176652,3,,,POINT (-73.5176652 45.6443364)
4667249873,45.6444349,-73.5176321,3,,,POINT (-73.5176321 45.6444349)
4667249874,45.6440784,-73.5160979,3,,,POINT (-73.5160979 45.6440784)
4667249875,45.6441819,-73.5160665,3,,,POINT (-73.5160665 45.6441819)
4667249876,45.644011,-73.5156889,3,,,POINT (-73.5156889 45.644011)
4667249877,45.6441159,-73.5156587,3,,,POINT (-73.5156587 45.6441159)
4667249878,45.6510396,-73.5112385,3,,,POINT (-73.5112385 45.6510396)
4667249879,45.6510847,-73.5114487,3,,,POINT (-73.5114487 45.6510847)
4667249880,45.6505102,-73.5114221,3,,,POINT (-73.5114221 45.6505102)
4667249881,45.650545,-73.511635,3,,,POINT (-73.511635 45.650545)
4667249882,45.6491126,-73.5119067,3,,,POINT (-73.5119067 45.6491126)
4667249883,45.6491494,-73.5121166,3,,,POINT (-73.5121166 45.6491494)
4667249884,45.6485748,-73.5120932,3,,,POINT (-73.5120932 45.6485748)
4667249885,45.6486095,-73.512303,3,,,POINT (-73.512303 45.6486095)
4667249886,45.646536,-73.5128148,3,,,POINT (-73.5128148 45.646536)
4667249887,45.6465689,-73.5130078,3,,,POINT (-73.5130078 45.6465689)
4667249888,45.6461424,-73.5129647,3,,,POINT (-73.5129647 45.6461424)
4667250389,45.6461742,-73.5131445,3,,,POINT (-73.5131445 45.6461742)
4667250390,45.6449475,-73.5133789,3,,,POINT (-73.5133789 45.6449475)
4667250391,45.6449813,-73.5135612,3,,,POINT (-73.5135612 45.6449813)
4667250392,45.6444706,-73.5135321,3,,,POINT (-73.5135321 45.6444706)
4667250393,45.6445088,-73.5137273,3,,,POINT (-73.5137273 45.6445088)
4667250394,45.6427801,-73.5141177,3,,,POINT (-73.5141177 45.6427801)
4667250395,45.6428197,-73.5143042,3,,,POINT (-73.5143042 45.6428197)
4667313104,45.6593805,-73.5083795,3,,,POINT (-73.5083795 45.6593805)
4667313105,45.6594125,-73.5085813,3,,,POINT (-73.5085813 45.6594125)
4667313106,45.6568559,-73.509226,3,,,POINT (-73.509226 45.6568559)
4667313107,45.6569065,-73.509442,3,,,POINT (-73.509442 45.6569065)
4667313108,45.6562264,-73.5094415,3,,,POINT (-73.5094415 45.6562264)
4667313109,45.6562615,-73.5096624,3,,,POINT (-73.5096624 45.6562615)
4672297995,45.4690077,-73.6029221,3,,,POINT (-73.6029221 45.4690077)
4672298019,45.4691079,-73.6027921,3,,,POINT (-73.6027921 45.4691079)
4675051537,45.463429,-73.5816793,4,,,POINT (-73.5816793 45.463429)
4679019439,45.4692324,-73.5794513,3,62,motorway_junction,POINT (-73.5794513 45.4692324)
4680784069,45.4650751,-73.6051599,3,,motorway_junction,POINT (-73.6051599 45.4650751)
4685162782,45.4961539,-73.5676528,3,,,POINT (-73.5676528 45.4961539)
4686563252,45.495541,-73.7539896,3,,,POINT (-73.7539896 45.495541)
4686572457,45.5438808,-73.693581,2,,,POINT (-73.693581 45.5438808)
4690266555,45.4388165,-73.6634501,3,,,POINT (-73.6634501 45.4388165)
4690266558,45.4388725,-73.6628588,3,,,POINT (-73.6628588 45.4388725)
4690709706,45.5034688,-73.7569955,3,,,POINT (-73.7569955 45.5034688)
4690709714,45.5031105,-73.7571675,1,,crossing,POINT (-73.7571675 45.5031105)
4692821771,45.4690275,-73.5463471,1,,,POINT (-73.5463471 45.4690275)
4695165680,45.606834,-73.6192896,3,,,POINT (-73.6192896 45.606834)
4695165687,45.6063087,-73.6194589,3,,,POINT (-73.6194589 45.6063087)
4720599346,45.5939597,-73.5359855,3,,,POINT (-73.5359855 45.5939597)
4720599349,45.5936162,-73.5376146,3,,motorway_junction,POINT (-73.5376146 45.5936162)
4740528976,45.4719858,-73.6107851,3,,,POINT (-73.6107851 45.4719858)
4740528981,45.4711383,-73.6090079,3,,,POINT (-73.6090079 45.4711383)
4740528983,45.4713928,-73.6094216,4,,,POINT (-73.6094216 45.4713928)
4753144411,45.4338801,-73.6501026,3,,,POINT (-73.6501026 45.4338801)
4849317750,45.6260437,-73.6170166,3,,,POINT (-73.6170166 45.6260437)
4849318660,45.6259563,-73.6169177,3,,,POINT (-73.6169177 45.6259563)
4849372696,45.6155121,-73.6294182,3,,,POINT (-73.6294182 45.6155121)
4849372701,45.6154864,-73.6298387,3,,,POINT (-73.6298387 45.6154864)
4871947794,45.5478599,-73.5338524,3,,,POINT (-73.5338524 45.5478599)
4871947921,45.5475989,-73.5336034,3,,,POINT (-73.5336034 45.5475989)
4892732302,45.4704399,-73.6022321,3,,,POINT (-73.6022321 45.4704399)
4900415641,45.466347,-73.5967609,3,,,POINT (-73.5967609 45.466347)
4913020567,45.4713458,-73.5606799,4,,,POINT (-73.5606799 45.4713458)
4939253342,45.4636944,-73.5878542,3,,,POINT (-73.5878542 45.4636944)
4941326468,45.472315,-73.5997226,3,,,POINT (-73.5997226 45.472315)
4968658664,45.4582495,-73.6278432,3,,,POINT (-73.6278432 45.4582495)
4975529061,45.5102036,-73.5548716,3,,,POINT (-73.5548716 45.5102036)
5006062166,45.5940801,-73.5363876,4,,,POINT (-73.5363876 45.5940801)
5030744100,45.4668294,-73.5815205,4,,,POINT (-73.5815205 45.4668294)
5051745574,45.5150533,-73.5751081,4,287,,POINT (-73.5751081 45.5150533)
5051745576,45.5138089,-73.5761506,4,249,,POINT (-73.5761506 45.5138089)
5051749628,45.5258736,-73.5594225,4,573,,POINT (-73.5594225 45.5258736)
5051749631,45.5045425,-73.5819531,3,272,,POINT (-73.5819531 45.5045425)
5071727027,45.4624646,-73.611845,3,68,motorway_junction,POINT (-73.611845 45.4624646)
5071727074,45.4732498,-73.5973875,4,,,POINT (-73.5973875 45.4732498)
5098156688,45.4822488,-73.5851245,4,372,,POINT (-73.5851245 45.4822488)
5111721598,45.5475221,-73.543331,1,,,POINT (-73.543331 45.5475221)
5111789341,45.4677031,-73.5826325,3,,,POINT (-73.5826325 45.4677031)
5116303916,45.4388189,-73.6646122,3,,,POINT (-73.6646122 45.4388189)
5135728178,45.4402517,-73.6453964,3,,,POINT (-73.6453964 45.4402517)
5202263939,45.4906887,-73.5750986,3,4,motorway_junction,POINT (-73.5750986 45.4906887)
5226728457,45.4694269,-73.5459568,1,,,POINT (-73.5459568 45.4694269)
5230243171,45.4628036,-73.5625334,4,,,POINT (-73.5625334 45.4628036)
5247794858,45.5430855,-73.7025832,3,,,POINT (-73.7025832 45.5430855)
5268947589,45.4712745,-73.5605423,3,,,POINT (-73.5605423 45.4712745)
5276382390,45.4736256,-73.6114357,3,,,POINT (-73.6114357 45.4736256)
5281042258,45.507837,-73.6632336,4,,,POINT (-73.6632336 45.507837)
5291897414,45.4707331,-73.5488758,3,57-S,motorway_junction,POINT (-73.5488758 45.4707331)
5291908823,45.4717851,-73.5414125,1,,,POINT (-73.5414125 45.4717851)
5293570946,45.5433303,-73.7032441,1,,,POINT (-73.7032441 45.5433303)
5293570948,45.5434866,-73.7030537,1,,,POINT (-73.7030537 45.5434866)
5293570960,45.5407053,-73.6958204,5,,,POINT (-73.6958204 45.5407053)
5296584812,45.4689443,-73.5840589,3,,,POINT (-73.5840589 45.4689443)
5298631366,45.574431,-73.5956776,3,,,POINT (-73.5956776 45.574431)
5303630347,45.4732881,-73.5971495,4,,,POINT (-73.5971495 45.4732881)
5306548739,45.5379415,-73.6993843,3,,,POINT (-73.6993843 45.5379415)
5308861798,45.4907681,-73.6832345,3,,,POINT (-73.6832345 45.4907681)
5351302365,45.4688769,-73.6027144,4,,,POINT (-73.6027144 45.4688769)
5351302366,45.4689796,-73.6025897,4,,,POINT (-73.6025897 45.4689796)
5355696615,45.4395215,-73.6987397,3,,,POINT (-73.6987397 45.4395215)
5359473342,45.4389005,-73.6641859,3,,,POINT (-73.6641859 45.4389005)
5359473349,45.4387283,-73.665034,3,,,POINT (-73.665034 45.4387283)
5409926535,45.5412594,-73.5739435,2,,,POINT (-73.5739435 45.5412594)
5409969553,45.5372325,-73.5409811,2,,,POINT (-73.5409811 45.5372325)
5409969554,45.53535,-73.5419682,2,,,POINT (-73.5419682 45.53535)
5412346690,45.5631411,-73.5414883,3,,,POINT (-73.5414883 45.5631411)
5412346691,45.5631735,-73.5416041,3,,,POINT (-73.5416041 45.5631735)
5413741435,45.5158219,-73.5939384,2,,,POINT (-73.5939384 45.5158219)
5413864604,45.5213805,-73.5497148,5,,,POINT (-73.5497148 45.5213805)
5413864605,45.5214435,-73.5498762,4,,,POINT (-73.5498762 45.5214435)
5413935310,45.4289941,-73.6088816,3,,,POINT (-73.6088816 45.4289941)
5413935822,45.4277968,-73.6107916,3,,,POINT (-73.6107916 45.4277968)
5413953143,45.6501284,-73.5779798,3,,,POINT (-73.5779798 45.6501284)
5413953144,45.6502031,-73.5781375,3,,,POINT (-73.5781375 45.6502031)
5414068680,45.4912828,-73.5880513,4,,,POINT (-73.5880513 45.4912828)
5414068682,45.4912996,-73.5878509,4,,,POINT (-73.5878509 45.4912996)
5414068683,45.4913398,-73.5879747,4,,,POINT (-73.5879747 45.4913398)
5414142185,45.4772561,-73.5848886,2,,,POINT (-73.5848886 45.4772561)
5414208808,45.4868738,-73.5574124,2,,,POINT (-73.5574124 45.4868738)
5414208811,45.487318,-73.5573326,4,449,,POINT (-73.5573326 45.487318)
5415829812,45.511346,-73.6159805,2,,,POINT (-73.6159805 45.511346)
5416283756,45.4986804,-73.6274941,4,,,POINT (-73.6274941 45.4986804)
5416283760,45.4989863,-73.6271327,3,,,POINT (-73.6271327 45.4989863)
5416283762,45.4986322,-73.6274068,4,,,POINT (-73.6274068 45.4986322)
5416503443,45.4889178,-73.55732,3,,,POINT (-73.55732 45.4889178)
5417314866,45.4498161,-73.6317921,4,,,POINT (-73.6317921 45.4498161)
5417314867,45.4496669,-73.6318543,3,,,POINT (-73.6318543 45.4496669)
5417314868,45.449717,-73.6317149,3,,,POINT (-73.6317149 45.449717)
5422390981,45.525946,-73.6106481,2,,,POINT (-73.6106481 45.525946)
5422390982,45.5266605,-73.6122753,2,,,POINT (-73.6122753 45.5266605)
5422441477,45.5110157,-73.5769203,3,,,POINT (-73.5769203 45.5110157)
5422502554,45.4762843,-73.5762989,2,,,POINT (-73.5762989 45.4762843)
5422502557,45.4755786,-73.5768265,2,,,POINT (-73.5768265 45.4755786)
5427619728,45.4463687,-73.6409289,3,63,motorway_junction,POINT (-73.6409289 45.4463687)
5430442455,45.4706299,-73.6039015,3,,,POINT (-73.6039015 45.4706299)
5499779803,45.4651763,-73.594316,3,63,motorway_junction,POINT (-73.594316 45.4651763)
5580840649,45.431148,-73.6653114,3,,,POINT (-73.6653114 45.431148)
5580840652,45.4312406,-73.6659259,1,,,POINT (-73.6659259 45.4312406)
5641814703,45.471303,-73.551952,3,60,motorway_junction,POINT (-73.551952 45.471303)
5698002243,45.5531383,-73.6240083,3,,,POINT (-73.6240083 45.5531383)
5757274606,45.5311999,-73.7257253,3,,,POINT (-73.7257253 45.5311999)
5838823168,45.4901122,-73.740031,3,,motorway_junction,POINT (-73.740031 45.4901122)
5851503361,45.5526617,-73.554742,3,,,POINT (-73.554742 45.5526617)
5888044877,45.4750137,-73.5729564,4,,,POINT (-73.5729564 45.4750137)
5953219789,45.5942132,-73.5401987,3,245,,POINT (-73.5401987 45.5942132)
5989573750,45.5091221,-73.6624013,3,,,POINT (-73.6624013 45.5091221)
6050265324,45.4945744,-73.6810558,3,,,POINT (-73.6810558 45.4945744)
6113227823,45.4722857,-73.5973501,3,,motorway_junction,POINT (-73.5973501 45.4722857)
6119440410,45.5258937,-73.7147636,3,,,POINT (-73.7147636 45.5258937)
6126661470,45.4537338,-73.6274196,4,,,POINT (-73.6274196 45.4537338)
6128605259,45.469724,-73.6032891,3,63-O,motorway_junction,POINT (-73.6032891 45.469724)
6157562108,45.4418304,-73.7083032,2,,,POINT (-73.7083032 45.4418304)
6157659083,45.4385934,-73.6645459,3,,,POINT (-73.6645459 45.4385934)
6160129067,45.4618804,-73.6088006,3,,,POINT (-73.6088006 45.4618804)
6160129071,45.4633397,-73.6071142,4,,,POINT (-73.6071142 45.4633397)
6160129075,45.463392,-73.6072954,3,,,POINT (-73.6072954 45.463392)
6162103795,45.4574953,-73.6167266,3,,,POINT (-73.6167266 45.4574953)
6205694757,45.4737207,-73.5725477,4,,,POINT (-73.5725477 45.4737207)
6249945837,45.4645252,-73.581039,3,,motorway_junction,POINT (-73.581039 45.4645252)
6269832259,45.4543101,-73.6282099,3,,,POINT (-73.6282099 45.4543101)
6286909500,45.4514349,-73.6283323,3,,,POINT (-73.6283323 45.4514349)
6292574839,45.5958514,-73.6426586,4,,,POINT (-73.6426586 45.5958514)
6323361001,45.4652882,-73.5955298,3,,,POINT (-73.5955298 45.4652882)
6323361004,45.465695,-73.5964094,3,,,POINT (-73.5964094 45.465695)
6366003259,45.4731095,-73.5560373,4,,,POINT (-73.5560373 45.4731095)
6376589291,45.6542693,-73.5224086,3,,,POINT (-73.5224086 45.6542693)
6456826803,45.4521121,-73.6252737,4,,,POINT (-73.6252737 45.4521121)
6502651861,45.4731937,-73.5562642,3,,,POINT (-73.5562642 45.4731937)
6549751113,45.4543624,-73.6281229,3,,,POINT (-73.6281229 45.4543624)
6585978384,45.4865389,-73.5382801,1,,,POINT (-73.5382801 45.4865389)
6587233884,45.4736037,-73.5725028,4,,,POINT (-73.5725028 45.4736037)
6587259185,45.4736244,-73.5723909,3,,,POINT (-73.5723909 45.4736244)
6604194865,45.5925604,-73.5345598,3,,motorway_junction,POINT (-73.5345598 45.5925604)
6624759094,45.4952075,-73.5888965,3,,,POINT (-73.5888965 45.4952075)
6645916276,45.4901162,-73.5494391,3,,,POINT (-73.5494391 45.4901162)
6713035982,45.488029,-73.5396176,3,2,motorway_junction,POINT (-73.5396176 45.488029)
6713056296,45.4891679,-73.5424223,1,,,POINT (-73.5424223 45.4891679)
6713072969,45.4892452,-73.5463419,1,,,POINT (-73.5463419 45.4892452)
6718629090,45.4731962,-73.5971891,4,,,POINT (-73.5971891 45.4731962)
6721030573,45.5068767,-73.5572769,3,,,POINT (-73.5572769 45.5068767)
6762244566,45.4737419,-73.5724185,3,,,POINT (-73.5724185 45.4737419)
6808179901,45.4743873,-73.5681097,3,61,motorway_junction,POINT (-73.5681097 45.4743873)
6827985278,45.4497666,-73.6319254,4,,,POINT (-73.6319254 45.4497666)
6828058686,45.4515429,-73.6284821,4,,,POINT (-73.6284821 45.4515429)
6836090469,45.4452975,-73.641941,3,,,POINT (-73.641941 45.4452975)
6855873367,45.4537844,-73.6273307,4,,,POINT (-73.6273307 45.4537844)
6871153039,45.4749394,-73.5732005,4,,,POINT (-73.5732005 45.4749394)
6939390786,45.4545141,-73.6224066,4,,,POINT (-73.6224066 45.4545141)
7006322828,45.4510587,-73.6330499,4,,,POINT (-73.6330499 45.4510587)
7280816105,45.4733411,-73.5973424,4,,,POINT (-73.5973424 45.4733411)
7412747127,45.4859166,-73.6909712,3,,,POINT (-73.6909712 45.4859166)
7467567024,45.4841493,-73.5378607,3,,,POINT (-73.5378607 45.4841493)
7724564496,45.5531273,-73.5547669,4,,,POINT (-73.5547669 45.5531273)
7943620274,45.4658002,-73.5811437,4,,,POINT (-73.5811437 45.4658002)
7975077097,45.5697066,-73.6000426,4,,,POINT (-73.6000426 45.5697066)
8138222335,45.5038274,-73.7566193,3,,,POINT (-73.7566193 45.5038274)
8151510415,45.4443373,-73.6451138,3,,,POINT (-73.6451138 45.4443373)
8151511518,45.4451292,-73.6435239,1,,,POINT (-73.6435239 45.4451292)
8281251599,45.488578,-73.7113241,3,,,POINT (-73.7113241 45.488578)
8422675482,45.4509821,-73.6290829,3,,,POINT (-73.6290829 45.4509821)
8485269584,45.4473107,-73.6744773,3,61,motorway_junction,POINT (-73.6744773 45.4473107)
8503228747,45.5771579,-73.5963871,3,,,POINT (-73.5963871 45.5771579)
8503242865,45.5292948,-73.6836956,1,,,POINT (-73.6836956 45.5292948)
8553307646,45.5994992,-73.5688332,3,,,POINT (-73.5688332 45.5994992)
8604332294,45.4906455,-73.7484716,3,60,motorway_junction,POINT (-73.7484716 45.4906455)
8604345179,45.49071,-73.7512262,3,,,POINT (-73.7512262 45.49071)
8604345218,45.4897986,-73.7269352,3,60,motorway_junction,POINT (-73.7269352 45.4897986)
8604345226,45.4905285,-73.7316415,3,,motorway_junction,POINT (-73.7316415 45.4905285)
8604345229,45.4895495,-73.7228069,3,,,POINT (-73.7228069 45.4895495)
8604370228,45.4899343,-73.7409715,3,,,POINT (-73.7409715 45.4899343)
8604370246,45.4898373,-73.7396767,3,,motorway_junction,POINT (-73.7396767 45.4898373)
8604370281,45.4899266,-73.7354235,3,,,POINT (-73.7354235 45.4899266)
8604370283,45.4898486,-73.7340201,3,,motorway_junction,POINT (-73.7340201 45.4898486)
8604370306,45.4888476,-73.7168982,3,,,POINT (-73.7168982 45.4888476)
8604370337,45.4889052,-73.7097907,3,64,motorway_junction,POINT (-73.7097907 45.4889052)
8604402231,45.4894708,-73.7086828,3,,,POINT (-73.7086828 45.4894708)
8604402243,45.4924525,-73.6979473,3,,,POINT (-73.6979473 45.4924525)
8604420505,45.491109,-73.7426911,3,,,POINT (-73.7426911 45.491109)
8604420525,45.4904689,-73.7346354,3,,,POINT (-73.7346354 45.4904689)
8604420534,45.4906683,-73.73848,3,,motorway_junction,POINT (-73.73848 45.4906683)
8604420559,45.4893893,-73.7344852,3,,,POINT (-73.7344852 45.4893893)
8604420564,45.4914188,-73.7383089,3,,,POINT (-73.7383089 45.4914188)
8606451357,45.4900507,-73.7647566,3,,,POINT (-73.7647566 45.4900507)
8606451432,45.4911593,-73.7593819,3,,,POINT (-73.7593819 45.4911593)
8606451509,45.4874609,-73.7668277,1,,,POINT (-73.7668277 45.4874609)
8606451579,45.488254,-73.7659265,3,,,POINT (-73.7659265 45.488254)
8606719536,45.4925833,-73.7576606,3,,,POINT (-73.7576606 45.4925833)
8606719861,45.4884544,-73.7626791,3,,,POINT (-73.7626791 45.4884544)
8610934333,45.4719938,-73.5549868,3,,,POINT (-73.5549868 45.4719938)
8610934432,45.4722309,-73.5621694,3,,,POINT (-73.5621694 45.4722309)
